case_id,H,W,int_mean,int_std,int_min,int_max,class_0_px,class_0_pct,class_1_px,class_1_pct,class_2_px,class_2_pct,class_4_px,class_4_pct
16800,240,240,87.0408935546875,20.25568389892578,0.0,328.0,57401,99.65451388888889,,,199.0,0.3454861111111111,,
16801,240,240,86.93975067138672,20.707345962524414,0.0,310.0,57361,99.58506944444444,,,239.0,0.4149305555555555,,
16802,240,240,86.55165100097656,20.870677947998047,0.0,317.0,57255,99.40104166666667,,,345.0,0.5989583333333334,,
16803,240,240,86.78992462158203,22.956342697143555,0.0,398.0,57019,98.99131944444444,,,581.0,1.0086805555555556,,
16804,240,240,86.635009765625,23.05524253845215,0.0,353.0,56662,98.37152777777777,,,938.0,1.628472222222222,,
16805,240,240,86.07213592529297,21.750301361083984,0.0,317.0,56424,97.95833333333334,,,1166.0,2.0243055555555554,10.0,0.017361111111111112
16806,240,240,85.3010025024414,19.33888816833496,0.0,359.0,56234,97.62847222222221,,,1304.0,2.263888888888889,62.0,0.1076388888888889
16807,240,240,85.72065734863281,18.521759033203125,0.0,325.0,56061,97.328125,,,1356.0,2.3541666666666665,183.0,0.3177083333333333
16808,240,240,86.67792510986328,20.56441879272461,0.0,326.0,55906,97.05902777777777,,,1416.0,2.458333333333333,278.0,0.4826388888888889
16809,240,240,88.17230224609375,26.046844482421875,0.0,323.0,55670,96.64930555555556,,,1578.0,2.7395833333333335,352.0,0.6111111111111112
1681,240,240,358.3757629394531,126.53889465332031,0.0,1797.0,57600,100.0,,,,,,
16810,240,240,89.18839263916016,28.770008087158203,0.0,354.0,55374,96.13541666666666,,,1839.0,3.1927083333333335,387.0,0.671875
16811,240,240,89.8199462890625,30.498027801513672,0.0,338.0,55198,95.82986111111111,9.0,0.015625,1914.0,3.3229166666666665,479.0,0.8315972222222223
16812,240,240,90.01365661621094,31.54124641418457,0.0,357.0,55062,95.59375,9.0,0.015625,2022.0,3.5104166666666665,507.0,0.8802083333333334
16813,240,240,90.43241882324219,32.680419921875,0.0,354.0,55027,95.5329861111111,12.0,0.020833333333333336,1951.0,3.3871527777777777,610.0,1.059027777777778
16814,240,240,90.79315948486328,34.522220611572266,0.0,356.0,54899,95.3107638888889,13.0,0.022569444444444444,2030.0,3.5243055555555554,658.0,1.1423611111111112
16815,240,240,91.21959686279297,37.22563552856445,0.0,394.0,54845,95.21701388888889,27.0,0.046875,2047.0,3.553819444444444,681.0,1.1822916666666667
16816,240,240,91.12101745605469,38.19297409057617,0.0,376.0,54742,95.03819444444444,24.0,0.04166666666666667,2113.0,3.668402777777778,721.0,1.2517361111111112
16817,240,240,90.97135162353516,38.54103088378906,0.0,377.0,54680,94.93055555555556,32.0,0.05555555555555555,2067.0,3.588541666666667,821.0,1.4253472222222223
16818,240,240,90.63984680175781,39.31875228881836,0.0,389.0,54523,94.65798611111111,33.0,0.057291666666666664,2244.0,3.895833333333333,800.0,1.3888888888888888
16819,240,240,90.79849243164062,40.84172439575195,0.0,397.0,54434,94.50347222222221,56.0,0.09722222222222222,2271.0,3.9427083333333335,839.0,1.456597222222222
1682,240,240,356.2471008300781,121.8431625366211,0.0,1778.0,57600,100.0,,,,,,
1683,240,240,356.38421630859375,120.06464385986328,0.0,1823.0,57600,100.0,,,,,,
1684,240,240,355.8582458496094,117.15301513671875,0.0,1818.0,57600,100.0,,,,,,
1685,240,240,354.7549133300781,113.82442474365234,0.0,1788.0,57600,100.0,,,,,,
1686,240,240,356.30340576171875,112.5207290649414,0.0,1748.0,57600,100.0,,,,,,
1687,240,240,360.1590576171875,119.18213653564453,0.0,1777.0,57600,100.0,,,,,,
1688,240,240,363.8482971191406,125.73761749267578,0.0,1815.0,57600,100.0,,,,,,
1689,240,240,365.12060546875,123.11284637451172,0.0,1805.0,57600,100.0,,,,,,
169,240,240,364.4554748535156,97.43595123291016,0.0,1305.0,57285,99.453125,3.0,0.005208333333333334,312.0,0.5416666666666667,,
1690,240,240,366.3201599121094,120.74530029296875,0.0,1772.0,57600,100.0,,,,,,
1691,240,240,366.0763854980469,117.42455291748047,0.0,1819.0,57590,99.98263888888889,,,10.0,0.017361111111111112,,
1692,240,240,364.7012634277344,108.44953918457031,0.0,1827.0,57568,99.94444444444444,,,32.0,0.05555555555555555,,
1693,240,240,363.4541015625,100.24806213378906,0.0,1737.0,57535,99.88715277777777,,,64.0,0.1111111111111111,1.0,0.001736111111111111
1694,240,240,360.236572265625,94.11735534667969,0.0,1742.0,57491,99.81076388888889,,,88.0,0.1527777777777778,21.0,0.036458333333333336
1695,240,240,359.15283203125,93.066650390625,0.0,1688.0,57444,99.72916666666667,,,94.0,0.16319444444444445,62.0,0.1076388888888889
1696,240,240,361.3096618652344,96.87528991699219,0.0,1671.0,57364,99.59027777777779,1.0,0.001736111111111111,118.0,0.20486111111111113,117.0,0.203125
16968,240,240,334.7427673339844,121.05448150634766,0.0,1222.0,56093,97.38368055555556,237.0,0.4114583333333333,141.0,0.24479166666666669,1129.0,1.9600694444444444
16969,240,240,334.3529357910156,118.49857330322266,0.0,1346.0,55832,96.93055555555556,266.0,0.4618055555555556,214.0,0.3715277777777778,1288.0,2.2361111111111107
1697,240,240,364.5759582519531,106.55975341796875,0.0,1676.0,57285,99.453125,1.0,0.001736111111111111,141.0,0.24479166666666669,173.0,0.3003472222222222
16970,240,240,333.0431213378906,113.88401794433594,0.0,1279.0,55590,96.51041666666667,320.0,0.5555555555555556,264.0,0.4583333333333333,1426.0,2.4756944444444446
16971,240,240,331.46051025390625,111.16111755371094,0.0,1109.0,55403,96.18576388888889,476.0,0.8263888888888888,261.0,0.45312499999999994,1460.0,2.5347222222222223
16972,240,240,328.5228271484375,111.9162826538086,0.0,1001.0,55219,95.86631944444444,604.0,1.0486111111111112,259.0,0.4496527777777778,1518.0,2.635416666666667
16973,240,240,325.876220703125,111.55171203613281,0.0,1041.0,55035,95.546875,696.0,1.2083333333333333,312.0,0.5416666666666667,1557.0,2.703125
16974,240,240,325.2148742675781,111.98135375976562,0.0,1055.0,54864,95.25,763.0,1.3246527777777777,264.0,0.4583333333333333,1709.0,2.967013888888889
16975,240,240,323.62933349609375,113.36443328857422,0.0,1091.0,54765,95.078125,861.0,1.4947916666666667,251.0,0.4357638888888889,1723.0,2.991319444444444
16976,240,240,322.5343017578125,113.68382263183594,0.0,1103.0,54624,94.83333333333334,942.0,1.6354166666666665,256.0,0.4444444444444444,1778.0,3.0868055555555554
16977,240,240,320.59356689453125,113.18207550048828,0.0,1110.0,54541,94.68923611111111,1014.0,1.7604166666666667,253.0,0.43923611111111105,1792.0,3.111111111111111
16978,240,240,317.23779296875,113.59065246582031,0.0,1069.0,54396,94.4375,1111.0,1.9288194444444444,318.0,0.5520833333333334,1775.0,3.0815972222222223
16979,240,240,315.2763366699219,118.23516082763672,0.0,1115.0,54334,94.32986111111111,1228.0,2.131944444444444,345.0,0.5989583333333334,1693.0,2.939236111111111
1698,240,240,365.4334411621094,111.52278137207031,0.0,1610.0,57247,99.38715277777777,2.0,0.003472222222222222,129.0,0.22395833333333334,222.0,0.3854166666666667
16980,240,240,312.5979309082031,120.48031616210938,0.0,1125.0,54258,94.19791666666667,1365.0,2.3697916666666665,331.0,0.5746527777777778,1646.0,2.857638888888889
16981,240,240,310.2826843261719,118.37353515625,0.0,1196.0,54205,94.10590277777777,1536.0,2.666666666666667,287.0,0.4982638888888889,1572.0,2.7291666666666665
16982,240,240,308.8084716796875,116.36499786376953,0.0,1162.0,54177,94.05729166666667,1655.0,2.873263888888889,301.0,0.5225694444444444,1467.0,2.546875
16983,240,240,307.6954650878906,114.51636505126953,0.0,1229.0,54108,93.9375,1731.0,3.0052083333333335,270.0,0.46875,1491.0,2.588541666666667
16984,240,240,306.53094482421875,113.79501342773438,0.0,1129.0,54083,93.89409722222221,1717.0,2.9809027777777777,272.0,0.4722222222222222,1528.0,2.6527777777777777
16985,240,240,305.008056640625,112.50005340576172,0.0,1136.0,54086,93.89930555555556,1789.0,3.105902777777778,290.0,0.5034722222222222,1435.0,2.4913194444444446
16986,240,240,303.528564453125,112.70866394042969,0.0,1255.0,54081,93.890625,1805.0,3.1336805555555554,282.0,0.48958333333333337,1432.0,2.486111111111111
16987,240,240,301.84674072265625,113.41664123535156,0.0,1162.0,54107,93.93576388888889,1821.0,3.1614583333333335,227.0,0.39409722222222227,1445.0,2.508680555555556
1699,240,240,363.4836730957031,113.10433959960938,0.0,1757.0,57198,99.30208333333333,26.0,0.04513888888888889,150.0,0.26041666666666663,226.0,0.3923611111111111
17,240,240,406.5024719238281,74.61248016357422,0.0,1656.0,57269,99.42534722222223,28.0,0.04861111111111111,303.0,0.5260416666666666,,
170,240,240,365.78997802734375,94.25247955322266,0.0,1135.0,57220,99.34027777777777,7.0,0.012152777777777778,368.0,0.638888888888889,5.0,0.008680555555555556
171,240,240,367.64202880859375,91.3690185546875,0.0,1269.0,57173,99.25868055555556,11.0,0.019097222222222224,400.0,0.6944444444444444,16.0,0.027777777777777776
17136,240,240,409.2759704589844,123.4124526977539,0.0,1712.0,57097,99.12673611111111,,,503.0,0.8732638888888888,,
17137,240,240,411.4450988769531,113.68608856201172,0.0,1702.0,57075,99.08854166666666,,,525.0,0.9114583333333334,,
17138,240,240,414.60101318359375,111.07199096679688,0.0,1715.0,57005,98.96701388888889,,,595.0,1.0329861111111112,,
17139,240,240,415.4040832519531,105.17779541015625,0.0,1663.0,56983,98.92881944444444,,,617.0,1.0711805555555556,,
17140,240,240,414.4143371582031,100.37665557861328,0.0,1598.0,56935,98.84548611111111,,,665.0,1.1545138888888888,,
17141,240,240,414.96673583984375,95.59638214111328,0.0,1571.0,56829,98.66145833333333,,,771.0,1.3385416666666667,,
17142,240,240,415.06964111328125,95.17681884765625,0.0,1592.0,56819,98.64409722222223,,,781.0,1.3559027777777777,,
17143,240,240,415.0062561035156,96.10159301757812,0.0,1602.0,56816,98.63888888888889,,,784.0,1.361111111111111,,
17144,240,240,416.14727783203125,100.44707489013672,0.0,1596.0,56765,98.55034722222223,,,835.0,1.449652777777778,,
17145,240,240,413.1897888183594,104.22806549072266,0.0,1642.0,56677,98.39756944444444,,,923.0,1.6024305555555556,,
17146,240,240,412.7767639160156,109.35606384277344,0.0,1639.0,56679,98.40104166666667,,,921.0,1.5989583333333335,,
17147,240,240,414.341796875,112.9887924194336,0.0,1611.0,56679,98.40104166666667,,,921.0,1.5989583333333335,,
17148,240,240,415.34344482421875,109.61137390136719,0.0,1655.0,56582,98.23263888888889,,,1018.0,1.7673611111111112,,
17149,240,240,420.12469482421875,114.93598175048828,0.0,1708.0,56533,98.14756944444444,,,1067.0,1.8524305555555554,,
17150,240,240,423.2330627441406,111.16366577148438,0.0,1676.0,56465,98.02951388888889,,,1135.0,1.9704861111111112,,
17151,240,240,425.3926086425781,107.84174346923828,0.0,1637.0,56384,97.88888888888889,,,1216.0,2.111111111111111,,
17152,240,240,428.35906982421875,109.21044158935547,0.0,1647.0,56367,97.859375,,,1233.0,2.140625,,
17153,240,240,428.7283935546875,106.5265121459961,0.0,1678.0,56360,97.84722222222221,,,1234.0,2.142361111111111,6.0,0.010416666666666668
17154,240,240,429.9786376953125,106.71113586425781,0.0,1704.0,56243,97.64409722222223,1.0,0.001736111111111111,1331.0,2.310763888888889,25.0,0.043402777777777776
17155,240,240,431.6024169921875,105.85063934326172,0.0,1701.0,56148,97.47916666666666,22.0,0.03819444444444445,1394.0,2.420138888888889,36.0,0.0625
172,240,240,369.3271484375,90.94586181640625,0.0,1160.0,57165,99.24479166666667,10.0,0.017361111111111112,402.0,0.6979166666666666,23.0,0.03993055555555556
173,240,240,370.6358337402344,91.75909423828125,0.0,1137.0,57136,99.19444444444444,12.0,0.020833333333333336,423.0,0.734375,29.0,0.050347222222222224
17304,240,240,407.47821044921875,96.72403717041016,0.0,1735.0,57585,99.97395833333333,,,15.0,0.026041666666666668,,
17305,240,240,406.7357177734375,101.04069519042969,0.0,1810.0,57589,99.98090277777779,,,11.0,0.019097222222222224,,
17306,240,240,409.82586669921875,108.43718719482422,0.0,1807.0,57593,99.98784722222223,,,7.0,0.012152777777777778,,
17307,240,240,413.671630859375,113.33992767333984,0.0,1759.0,57591,99.984375,,,9.0,0.015625,,
17308,240,240,413.92254638671875,115.73209381103516,0.0,1628.0,57572,99.95138888888889,,,28.0,0.04861111111111111,,
17309,240,240,416.0240173339844,116.9378662109375,0.0,1632.0,57553,99.91840277777779,,,47.0,0.08159722222222222,,
17310,240,240,416.3375549316406,114.27677917480469,0.0,1641.0,57552,99.91666666666667,,,48.0,0.08333333333333334,,
17311,240,240,417.003173828125,110.25028228759766,0.0,1604.0,57548,99.90972222222221,,,52.0,0.09027777777777778,,
17312,240,240,415.9270935058594,105.44547271728516,0.0,1579.0,57551,99.91493055555556,,,49.0,0.08506944444444443,,
17313,240,240,413.6650390625,101.39134216308594,0.0,1651.0,57545,99.90451388888889,,,55.0,0.0954861111111111,,
17314,240,240,414.45245361328125,101.24541473388672,0.0,1657.0,57535,99.88715277777777,1.0,0.001736111111111111,64.0,0.1111111111111111,,
17315,240,240,415.0048522949219,103.34954071044922,0.0,1628.0,57518,99.85763888888889,9.0,0.015625,73.0,0.1267361111111111,,
17316,240,240,417.0834655761719,106.44281005859375,0.0,1618.0,57508,99.84027777777777,6.0,0.010416666666666668,86.0,0.14930555555555555,,
17317,240,240,418.4488830566406,110.81106567382812,0.0,1658.0,57484,99.79861111111111,7.0,0.012152777777777778,109.0,0.1892361111111111,,
17318,240,240,420.46441650390625,117.22074127197266,0.0,1697.0,57453,99.74479166666667,20.0,0.034722222222222224,112.0,0.19444444444444445,15.0,0.026041666666666668
17319,240,240,423.7339172363281,125.4864730834961,0.0,1654.0,57328,99.52777777777779,98.0,0.17013888888888887,86.0,0.14930555555555555,88.0,0.1527777777777778
17320,240,240,424.31890869140625,130.43582153320312,0.0,1694.0,57248,99.3888888888889,114.0,0.19791666666666669,65.0,0.11284722222222221,173.0,0.3003472222222222
17321,240,240,424.9912109375,137.35231018066406,0.0,1659.0,57204,99.3125,61.0,0.10590277777777779,33.0,0.057291666666666664,302.0,0.5243055555555556
17322,240,240,420.52996826171875,127.37120056152344,0.0,1684.0,57116,99.15972222222223,129.0,0.22395833333333334,14.0,0.024305555555555556,341.0,0.5920138888888888
17323,240,240,416.55853271484375,123.32696533203125,0.0,1692.0,56963,98.89409722222223,308.0,0.5347222222222222,8.0,0.013888888888888888,321.0,0.5572916666666667
174,240,240,371.7342529296875,91.9708023071289,0.0,1152.0,57098,99.12847222222221,4.0,0.006944444444444444,437.0,0.7586805555555556,61.0,0.10590277777777779
17472,240,240,326.606201171875,51.417808532714844,0.0,821.0,55444,96.25694444444444,260.0,0.45138888888888884,1024.0,1.7777777777777777,872.0,1.5138888888888888
17473,240,240,326.2896728515625,51.05330276489258,0.0,792.0,55419,96.21354166666667,242.0,0.4201388888888889,1081.0,1.876736111111111,858.0,1.4895833333333335
17474,240,240,326.0653076171875,49.7386589050293,0.0,824.0,55387,96.15798611111111,223.0,0.3871527777777778,1153.0,2.001736111111111,837.0,1.453125
17475,240,240,325.6056213378906,46.988609313964844,0.0,647.0,55284,95.97916666666667,252.0,0.43750000000000006,1269.0,2.203125,795.0,1.3802083333333333
17476,240,240,325.2249755859375,43.96391296386719,0.0,658.0,55220,95.86805555555556,300.0,0.5208333333333333,1343.0,2.331597222222222,737.0,1.2795138888888888
17477,240,240,323.97369384765625,42.63057327270508,0.0,636.0,55156,95.75694444444444,311.0,0.5399305555555556,1455.0,2.5260416666666665,678.0,1.1770833333333333
17478,240,240,324.0428771972656,40.684837341308594,0.0,761.0,55110,95.67708333333333,356.0,0.6180555555555556,1506.0,2.6145833333333335,628.0,1.090277777777778
17479,240,240,323.8269348144531,40.187286376953125,0.0,900.0,55085,95.63368055555556,373.0,0.6475694444444444,1614.0,2.802083333333333,528.0,0.9166666666666666
17480,240,240,324.0184020996094,39.04655838012695,0.0,759.0,55161,95.765625,398.0,0.6909722222222222,1675.0,2.907986111111111,366.0,0.6354166666666666
17481,240,240,324.815673828125,38.85993576049805,0.0,680.0,55211,95.85243055555556,377.0,0.6545138888888888,1761.0,3.057291666666667,251.0,0.4357638888888889
17482,240,240,325.59912109375,38.54164505004883,0.0,784.0,55262,95.94097222222221,343.0,0.5954861111111112,1813.0,3.1475694444444446,182.0,0.3159722222222222
17483,240,240,327.82342529296875,42.112003326416016,0.0,791.0,55339,96.07465277777779,243.0,0.421875,1896.0,3.2916666666666665,122.0,0.21180555555555558
17484,240,240,328.1753845214844,40.60197067260742,0.0,714.0,55529,96.40451388888889,181.0,0.3142361111111111,1806.0,3.135416666666667,84.0,0.14583333333333334
17485,240,240,328.9434814453125,41.44700622558594,0.0,727.0,55732,96.75694444444444,125.0,0.2170138888888889,1699.0,2.9496527777777777,44.0,0.0763888888888889
17486,240,240,328.0462646484375,40.07094955444336,0.0,711.0,55797,96.86979166666667,84.0,0.14583333333333334,1691.0,2.935763888888889,28.0,0.04861111111111111
17487,240,240,327.5392761230469,41.17138671875,0.0,755.0,55869,96.99479166666667,53.0,0.09201388888888888,1664.0,2.888888888888889,14.0,0.024305555555555556
17488,240,240,326.7076721191406,40.146690368652344,0.0,735.0,55982,97.19097222222223,1.0,0.001736111111111111,1617.0,2.8072916666666665,,
17489,240,240,326.82379150390625,40.64579391479492,0.0,831.0,56130,97.44791666666667,,,1470.0,2.5520833333333335,,
17490,240,240,326.370849609375,39.564476013183594,0.0,898.0,56215,97.59548611111111,,,1385.0,2.404513888888889,,
17491,240,240,327.06964111328125,41.56620407104492,0.0,837.0,56303,97.74826388888889,,,1297.0,2.251736111111111,,
175,240,240,373.302978515625,93.31586456298828,0.0,1214.0,57070,99.07986111111111,4.0,0.006944444444444444,451.0,0.782986111111111,75.0,0.13020833333333331
176,240,240,374.9610900878906,94.87198638916016,0.0,1200.0,57069,99.078125,,,418.0,0.7256944444444444,113.0,0.19618055555555555
17640,240,240,357.9984436035156,89.51863098144531,0.0,1458.0,56881,98.75173611111111,11.0,0.019097222222222224,708.0,1.2291666666666665,,
17641,240,240,361.19696044921875,86.49918365478516,0.0,1467.0,56858,98.71180555555556,20.0,0.034722222222222224,703.0,1.2204861111111112,19.0,0.03298611111111111
17642,240,240,363.2984313964844,86.99047088623047,0.0,1492.0,56804,98.61805555555556,27.0,0.046875,719.0,1.2482638888888888,50.0,0.08680555555555555
17643,240,240,365.03497314453125,89.78692626953125,0.0,1518.0,56760,98.54166666666667,34.0,0.059027777777777776,732.0,1.2708333333333333,74.0,0.12847222222222224
17644,240,240,366.6820983886719,93.87409210205078,0.0,1528.0,56758,98.53819444444444,35.0,0.06076388888888889,703.0,1.2204861111111112,104.0,0.18055555555555555
17645,240,240,367.2767639160156,91.84857177734375,0.0,1530.0,56848,98.69444444444444,54.0,0.09375,594.0,1.03125,104.0,0.18055555555555555
17646,240,240,366.389892578125,88.3099594116211,0.0,1544.0,56870,98.73263888888889,70.0,0.12152777777777778,553.0,0.9600694444444444,107.0,0.1857638888888889
17647,240,240,366.4247131347656,83.18368530273438,0.0,1566.0,56870,98.73263888888889,79.0,0.13715277777777776,547.0,0.9496527777777777,104.0,0.18055555555555555
17648,240,240,367.5371398925781,80.91627502441406,0.0,1566.0,56864,98.72222222222223,101.0,0.1753472222222222,539.0,0.935763888888889,96.0,0.16666666666666669
17649,240,240,370.6849670410156,81.67436981201172,0.0,1562.0,56926,98.8298611111111,100.0,0.1736111111111111,473.0,0.8211805555555556,101.0,0.1753472222222222
17650,240,240,373.3194580078125,80.58854675292969,0.0,1547.0,56932,98.84027777777777,108.0,0.1875,462.0,0.8020833333333333,98.0,0.17013888888888887
17651,240,240,375.52581787109375,78.6540298461914,0.0,1478.0,57000,98.95833333333334,96.0,0.16666666666666669,399.0,0.6927083333333334,105.0,0.18229166666666666
17652,240,240,374.7705383300781,76.3028335571289,0.0,1466.0,57018,98.98958333333333,71.0,0.12326388888888888,415.0,0.7204861111111112,96.0,0.16666666666666669
17653,240,240,373.70440673828125,74.60186004638672,0.0,1470.0,57055,99.05381944444444,52.0,0.09027777777777778,423.0,0.734375,70.0,0.12152777777777778
17654,240,240,372.992919921875,75.48406982421875,0.0,1425.0,57114,99.15625,21.0,0.036458333333333336,425.0,0.7378472222222222,40.0,0.06944444444444445
17655,240,240,372.65289306640625,77.94596862792969,0.0,1423.0,57175,99.26215277777779,22.0,0.03819444444444445,399.0,0.6927083333333334,4.0,0.006944444444444444
17656,240,240,372.0926818847656,79.49696350097656,0.0,1420.0,57222,99.34375,,,378.0,0.65625,,
17657,240,240,373.130126953125,81.87603759765625,0.0,1399.0,57277,99.4392361111111,,,323.0,0.5607638888888888,,
17658,240,240,375.0894775390625,83.08206176757812,0.0,1355.0,57330,99.53125,,,270.0,0.46875,,
17659,240,240,375.7231750488281,83.8193359375,0.0,1390.0,57393,99.640625,,,207.0,0.359375,,
177,240,240,375.5550231933594,96.58191680908203,0.0,1185.0,57059,99.06076388888889,3.0,0.005208333333333334,422.0,0.732638888888889,116.0,0.2013888888888889
178,240,240,375.7137756347656,98.83647155761719,0.0,1158.0,57043,99.03298611111111,3.0,0.005208333333333334,417.0,0.7239583333333333,137.0,0.23784722222222224
17808,240,240,321.4798889160156,97.48155975341797,0.0,856.0,57598,99.99652777777777,,,2.0,0.003472222222222222,,
17809,240,240,316.5071105957031,97.93762969970703,0.0,794.0,57578,99.96180555555556,,,22.0,0.03819444444444445,,
17810,240,240,311.8476257324219,99.46198272705078,0.0,776.0,57488,99.80555555555556,,,112.0,0.19444444444444445,,
17811,240,240,308.38128662109375,98.095458984375,0.0,790.0,57371,99.60243055555556,,,229.0,0.3975694444444444,,
17812,240,240,307.30926513671875,97.03933715820312,0.0,837.0,57315,99.50520833333333,,,285.0,0.49479166666666663,,
17813,240,240,308.147705078125,97.12651062011719,0.0,823.0,57277,99.4392361111111,,,323.0,0.5607638888888888,,
17814,240,240,309.3873291015625,95.97830200195312,0.0,816.0,57247,99.38715277777777,,,353.0,0.6128472222222223,,
17815,240,240,311.00457763671875,95.38219451904297,0.0,766.0,57243,99.38020833333333,,,357.0,0.6197916666666666,,
17816,240,240,312.37255859375,96.18157958984375,0.0,823.0,57232,99.36111111111111,,,368.0,0.638888888888889,,
17817,240,240,313.5516662597656,96.94939422607422,0.0,756.0,57216,99.33333333333333,,,384.0,0.6666666666666667,,
17818,240,240,314.7044677734375,98.24571228027344,0.0,845.0,57195,99.296875,,,405.0,0.703125,,
17819,240,240,316.4677734375,98.49208068847656,0.0,792.0,57183,99.27604166666667,,,417.0,0.7239583333333333,,
17820,240,240,316.6972961425781,97.62689971923828,0.0,752.0,57183,99.27604166666667,,,417.0,0.7239583333333333,,
17821,240,240,315.212158203125,97.23835754394531,0.0,746.0,57191,99.28993055555554,,,409.0,0.7100694444444444,,
17822,240,240,313.29681396484375,97.42781066894531,0.0,734.0,57190,99.28819444444444,,,410.0,0.7118055555555556,,
17823,240,240,311.64398193359375,98.75393676757812,0.0,771.0,57169,99.25173611111111,,,430.0,0.7465277777777778,1.0,0.001736111111111111
17824,240,240,310.0638732910156,101.33540344238281,0.0,800.0,57101,99.13368055555556,,,498.0,0.8645833333333334,1.0,0.001736111111111111
17825,240,240,308.5609436035156,103.93183135986328,0.0,810.0,56981,98.92534722222223,207.0,0.359375,381.0,0.6614583333333334,31.0,0.05381944444444445
17826,240,240,307.83416748046875,105.70333862304688,0.0,815.0,56806,98.62152777777777,253.0,0.43923611111111105,463.0,0.8038194444444445,78.0,0.13541666666666669
17827,240,240,307.6214294433594,105.50479125976562,0.0,764.0,56638,98.32986111111111,258.0,0.4479166666666667,569.0,0.9878472222222222,135.0,0.234375
179,240,240,375.3274841308594,100.3830337524414,0.0,1136.0,57038,99.02430555555556,3.0,0.005208333333333334,425.0,0.7378472222222222,134.0,0.23263888888888887
17976,240,240,379.048095703125,101.51490020751953,0.0,1572.0,54734,95.02430555555556,1511.0,2.623263888888889,612.0,1.0625,743.0,1.2899305555555556
17977,240,240,381.3352966308594,102.96989440917969,0.0,1478.0,54755,95.06076388888889,1536.0,2.666666666666667,553.0,0.9600694444444444,756.0,1.3125
17978,240,240,386.16082763671875,106.72587585449219,0.0,1560.0,54779,95.10243055555556,1599.0,2.7760416666666665,515.0,0.8940972222222222,707.0,1.2274305555555556
17979,240,240,390.5022277832031,112.18170166015625,0.0,1519.0,54818,95.17013888888889,1445.0,2.508680555555556,449.0,0.7795138888888888,888.0,1.5416666666666667
17980,240,240,391.7878723144531,114.95913696289062,0.0,1683.0,54856,95.23611111111111,1391.0,2.4149305555555554,437.0,0.7586805555555556,916.0,1.5902777777777777
17981,240,240,393.4471435546875,110.22063446044922,0.0,1575.0,54963,95.421875,1407.0,2.442708333333333,382.0,0.6631944444444444,848.0,1.472222222222222
17982,240,240,394.7687072753906,112.52904510498047,0.0,1489.0,55044,95.5625,1343.0,2.331597222222222,378.0,0.65625,835.0,1.449652777777778
17983,240,240,395.8954162597656,116.81240844726562,0.0,1737.0,55202,95.83680555555556,1284.0,2.229166666666667,316.0,0.548611111111111,798.0,1.3854166666666667
17984,240,240,396.1308288574219,111.07833099365234,0.0,1836.0,55307,96.01909722222223,1245.0,2.1614583333333335,341.0,0.5920138888888888,707.0,1.2274305555555556
17985,240,240,398.00982666015625,106.03447723388672,0.0,1641.0,55369,96.12673611111111,1104.0,1.9166666666666665,404.0,0.7013888888888888,723.0,1.2552083333333333
17986,240,240,399.2508544921875,101.96977233886719,0.0,1762.0,55561,96.46006944444444,1027.0,1.7829861111111112,342.0,0.59375,670.0,1.1631944444444444
17987,240,240,397.81561279296875,95.74095153808594,0.0,1688.0,55664,96.63888888888889,952.0,1.6527777777777777,348.0,0.6041666666666666,636.0,1.1041666666666667
17988,240,240,400.0015869140625,95.56629943847656,0.0,1680.0,55791,96.859375,768.0,1.3333333333333335,352.0,0.6111111111111112,689.0,1.1961805555555556
17989,240,240,404.33660888671875,100.78223419189453,0.0,1639.0,55874,97.00347222222221,636.0,1.1041666666666667,355.0,0.6163194444444444,735.0,1.2760416666666667
17990,240,240,405.9626770019531,101.86701202392578,0.0,1422.0,55888,97.02777777777779,532.0,0.9236111111111112,436.0,0.7569444444444444,744.0,1.2916666666666667
17991,240,240,407.876708984375,107.75009155273438,0.0,1476.0,55981,97.18923611111111,431.0,0.7482638888888888,427.0,0.7413194444444444,761.0,1.3211805555555556
17992,240,240,409.0281982421875,110.72318267822266,0.0,1409.0,56093,97.38368055555556,295.0,0.5121527777777778,449.0,0.7795138888888888,763.0,1.3246527777777777
17993,240,240,407.1033630371094,105.43699645996094,0.0,1277.0,56396,97.90972222222221,202.0,0.3506944444444444,363.0,0.6302083333333333,639.0,1.109375
17994,240,240,401.8747863769531,100.46993255615234,0.0,1453.0,56712,98.45833333333334,148.0,0.2569444444444445,330.0,0.5729166666666666,410.0,0.7118055555555556
17995,240,240,396.8716735839844,95.225341796875,0.0,1426.0,56978,98.92013888888889,103.0,0.17881944444444445,321.0,0.5572916666666667,198.0,0.34375
18,240,240,407.10009765625,73.57719421386719,0.0,1706.0,57402,99.65625,,,198.0,0.34375,,
180,240,240,374.88970947265625,103.20378112792969,0.0,1125.0,57021,98.99479166666667,3.0,0.005208333333333334,432.0,0.75,144.0,0.25
181,240,240,374.8709411621094,104.9102783203125,0.0,1135.0,56995,98.94965277777777,11.0,0.019097222222222224,444.0,0.7708333333333334,150.0,0.26041666666666663
18144,240,240,47.79435348510742,15.711050033569336,0.0,164.0,55947,97.13020833333333,510.0,0.8854166666666666,951.0,1.6510416666666665,192.0,0.33333333333333337
18145,240,240,47.501041412353516,15.607710838317871,0.0,170.0,55803,96.88020833333333,577.0,1.0017361111111112,1069.0,1.855902777777778,151.0,0.2621527777777778
